customer_id,total_orders,returned_orders,total_spend,avg_order_value,max_order_value,total_return_cost,avg_return_cost,avg_days_to_return,min_days_to_return,account_age_days,unique_products,unique_categories,unique_payment_methods,return_rate,return_cost_ratio,rapid_returns,rapid_return_ratio,activity_span_days,orders_per_30_days,accounts_same_device,accounts_same_address,accounts_same_payment,is_abuse,abuse_type
USER0436,4,3,7531.625094,1882.9062735,3841.52808,200.0,50.0,14.75,0,2150,4,4,3,0.75,0.026554694040643124,2,0.6666666666666666,1260,0.09516256938937351,1,1,1,0,HIGH_RETURN_LEGITIMATE
USER0437,3,2,11565.119149999999,3855.039716666666,6039.36668,400.0,133.33333333333334,27.333333333333332,0,1863,3,3,2,0.6666666666666666,0.03458675996433638,0,0.0,1233,0.07293354943273905,1,1,1,0,LEGITIMATE
USER0438,5,1,15300.265952,3060.0531904,7045.153547999999,200.0,40.0,7.4,0,1131,5,3,3,0.2,0.013071668206777586,0,0.0,840,0.178359096313912,1,1,1,0,LEGITIMATE
USER0439,1,0,1279.661888,1279.661888,1279.661888,0.0,0.0,0.0,0,375,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0440,2,1,3063.9791880000002,1531.9895940000001,1948.890464,200.0,100.0,23.5,0,1223,2,1,2,0.5,0.06527459480902975,0,0.0,554,0.10810810810810811,1,1,1,0,LEGITIMATE
USER0441,2,2,6089.176636,3044.588318,3555.775936,4493.155784814032,2246.577892407016,3.0,2,707,2,2,1,1.0,0.7378921738367571,2,1.0,378,0.158311345646438,3,1,1,1,COORDINATED_RETURN_ABUSE
USER0442,2,0,3710.797158,1855.398579,3182.76783,0.0,0.0,0.0,0,256,2,2,2,0.0,0.0,0,0.0,237,0.25210084033613445,1,1,1,0,LEGITIMATE
USER0443,2,1,6015.156478000001,3007.5782390000004,4586.380038,200.0,100.0,21.5,0,822,2,2,2,0.5,0.03324934284444395,0,0.0,798,0.07509386733416772,1,1,1,0,LEGITIMATE
USER0446,2,0,1774.755532,887.377766,1431.440052,0.0,0.0,0.0,0,979,2,2,2,0.0,0.0,0,0.0,548,0.1092896174863388,1,1,1,0,LEGITIMATE
USER0447,3,0,5607.283461,1869.094487,2925.517644,0.0,0.0,0.0,0,1299,3,2,2,0.0,0.0,0,0.0,890,0.10101010101010101,1,1,1,0,LEGITIMATE
USER0448,2,1,1227.168714,613.584357,1110.346488,200.0,100.0,3.5,0,931,2,2,2,0.5,0.16297677549820588,0,0.0,672,0.08915304606240713,1,1,1,0,LEGITIMATE
USER0449,3,2,10479.845948,3493.281982666667,4149.998408,400.0,133.33333333333334,27.333333333333332,0,1215,3,3,2,0.6666666666666666,0.03816849999367949,0,0.0,442,0.20316027088036118,1,1,1,0,LEGITIMATE
USER0450,1,1,2011.1448,2011.1448,2011.1448,200.0,200.0,30.0,30,254,1,1,1,1.0,0.09944584795684527,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0451,1,0,1120.476096,1120.476096,1120.476096,0.0,0.0,0.0,0,192,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0452,7,1,20560.888382,2937.269768857143,6341.492819999999,200.0,28.571428571428573,6.0,0,1608,7,4,4,0.14285714285714285,0.009727206153946621,0,0.0,945,0.2219873150105708,1,1,1,0,LEGITIMATE
USER0453,1,0,2068.589376,2068.589376,2068.589376,0.0,0.0,0.0,0,649,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0454,4,1,4906.538081000001,1226.6345202500002,2437.0191900000004,200.0,50.0,2.75,0,1248,4,4,3,0.25,0.040761937785518634,0,0.0,667,0.17964071856287425,1,1,1,0,LEGITIMATE
USER0456,4,2,5066.960719,1266.74017975,2746.275345,400.0,100.0,11.5,0,1602,4,3,3,0.5,0.07894278684657789,0,0.0,763,0.15706806282722513,1,1,1,0,LEGITIMATE
USER0457,2,0,2459.424993,1229.7124965,2105.06604,0.0,0.0,0.0,0,1525,2,1,2,0.0,0.0,0,0.0,791,0.07575757575757576,1,1,1,0,LEGITIMATE
USER0458,4,1,5083.770609,1270.94265225,2218.4864460000003,200.0,50.0,4.75,0,1035,4,3,3,0.25,0.03934087813599065,0,0.0,859,0.13953488372093023,1,1,1,0,LEGITIMATE
USER0459,2,0,4069.134747,2034.5673735,3330.008787,0.0,0.0,0.0,0,328,2,2,2,0.0,0.0,0,0.0,304,0.19672131147540983,1,1,1,0,LEGITIMATE
USER0460,1,0,4225.270944,4225.270944,4225.270944,0.0,0.0,0.0,0,823,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0461,3,3,9576.918451,3192.3061503333333,5715.50777,7635.796082216986,2545.2653607389952,3.0,1,1038,3,3,3,1.0,0.7973124258377363,3,1.0,674,0.13333333333333333,1,1,1,1,INDIVIDUAL_RETURN_ABUSE
USER0462,1,0,2123.301584,2123.301584,2123.301584,0.0,0.0,0.0,0,304,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0463,4,1,13791.021574,3447.7553935,4490.78224,200.0,50.0,12.25,0,1448,4,2,2,0.25,0.014502188900716166,0,0.0,654,0.183206106870229,1,1,1,0,LEGITIMATE
USER0464,2,0,4389.767795,2194.8838975,3476.526795,0.0,0.0,0.0,0,1482,2,2,1,0.0,0.0,0,0.0,648,0.09244992295839753,1,1,1,0,LEGITIMATE
USER0466,3,2,4913.212861,1637.7376203333333,3171.323925,400.0,133.33333333333334,23.666666666666668,0,1439,3,3,3,0.6666666666666666,0.08141312239392512,0,0.0,727,0.12362637362637363,1,1,1,0,LEGITIMATE
USER0467,4,3,7282.472766,1820.6181915,3719.378439,600.0,150.0,27.75,0,1256,4,3,2,0.75,0.08238959750062456,0,0.0,1017,0.11787819253438114,1,1,1,0,LEGITIMATE
USER0468,1,1,1590.099615,1590.099615,1590.099615,200.0,200.0,43.0,43,456,1,1,1,1.0,0.12577828339389918,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0469,4,1,14614.462864000001,3653.6157160000002,5133.27791,200.0,50.0,1.25,0,1720,4,3,3,0.25,0.013685073605589886,1,1.0,1021,0.11741682974559686,1,1,1,0,LEGITIMATE
USER0470,3,0,12334.065051000001,4111.355017000001,5772.128796,0.0,0.0,0.0,0,1244,3,2,2,0.0,0.0,0,0.0,597,0.1505016722408027,1,1,1,0,LEGITIMATE
USER0471,1,1,1209.69712,1209.69712,1209.69712,200.0,200.0,29.0,29,297,1,1,1,1.0,0.16533064078056167,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0472,1,1,1491.8534949999998,1491.8534949999998,1491.8534949999998,1329.0581032645298,1329.0581032645298,2.0,2,683,1,1,1,1.0,0.8908770919657428,1,1.0,0,30.0,5,1,3,1,COORDINATED_RETURN_ABUSE
USER0473,1,0,1306.43051,1306.43051,1306.43051,0.0,0.0,0.0,0,802,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0474,2,2,1876.218364,938.109182,1674.8343220000002,400.0,200.0,35.5,25,1250,2,2,2,1.0,0.21319480060264456,0,0.0,1123,0.05338078291814947,1,1,1,0,LEGITIMATE
USER0475,4,4,6563.0919,1640.772975,3430.13421,0.0,0.0,0.0,0,1295,4,3,3,1.0,0.0,4,1.0,1175,0.10204081632653061,1,1,1,0,HIGH_RETURN_LEGITIMATE
USER0476,2,0,4532.2530209999995,2266.1265104999998,3969.232146,0.0,0.0,0.0,0,583,2,2,1,0.0,0.0,0,0.0,63,0.9375,1,1,1,0,LEGITIMATE
USER0477,3,1,6481.602613,2160.5342043333335,3194.37888,200.0,66.66666666666667,4.666666666666667,0,1165,3,3,3,0.3333333333333333,0.03085656618300922,0,0.0,1086,0.0827966881324747,1,1,1,0,LEGITIMATE
USER0478,4,1,9574.684704,2393.671176,3484.5067950000007,200.0,50.0,14.25,0,1363,4,2,3,0.25,0.020888416295990024,0,0.0,698,0.17167381974248927,1,1,1,0,LEGITIMATE
USER0479,2,0,4039.118459,2019.5592295,2161.223835,0.0,0.0,0.0,0,1859,2,2,1,0.0,0.0,0,0.0,971,0.06172839506172839,1,1,1,0,LEGITIMATE
USER0480,2,1,7793.280178000001,3896.6400890000004,5297.87365,200.0,100.0,15.0,0,247,2,2,2,0.5,0.025663134833082087,0,0.0,47,1.25,1,1,1,0,LEGITIMATE
USER0481,3,1,6840.722040000001,2280.2406800000003,3557.98192,1274.5426025059742,424.84753416865806,0.6666666666666666,0,1072,3,2,2,0.3333333333333333,0.1863169699124296,1,1.0,463,0.1939655172413793,1,1,1,1,INDIVIDUAL_RETURN_ABUSE
USER0482,3,0,11517.542167,3839.180722333333,5437.283995,0.0,0.0,0.0,0,848,3,1,1,0.0,0.0,0,0.0,624,0.144,1,1,1,0,LEGITIMATE
USER0483,2,0,6215.111622,3107.555811,4763.327118,0.0,0.0,0.0,0,1057,2,2,1,0.0,0.0,0,0.0,366,0.16348773841961853,1,1,1,0,LEGITIMATE
USER0484,2,2,5555.47908,2777.73954,4915.632312,2933.200505104758,1466.600252552379,28.5,7,644,2,2,1,1.0,0.5279833589265821,0,0.0,347,0.1724137931034483,3,2,2,1,COORDINATED_RETURN_ABUSE
USER0485,1,1,4695.286232,4695.286232,4695.286232,200.0,200.0,58.0,58,767,1,1,1,1.0,0.04259591218037588,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0486,3,2,7179.5501699999995,2393.1833899999997,3544.24284,2887.721111683568,962.5737038945226,0.6666666666666666,0,1360,3,3,2,0.6666666666666666,0.4022147687956846,2,1.0,908,0.09900990099009901,1,1,1,1,INDIVIDUAL_RETURN_ABUSE
USER0487,2,1,6496.533394,3248.266697,4523.227688,200.0,100.0,15.0,0,465,2,1,2,0.5,0.03078564949496202,0,0.0,39,1.5,1,1,1,0,LEGITIMATE
USER0488,1,1,5410.205268,5410.205268,5410.205268,200.0,200.0,12.0,12,745,1,1,1,1.0,0.036967174089114437,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0489,3,0,5569.371154,1856.4570513333335,2349.93312,0.0,0.0,0.0,0,1112,3,3,2,0.0,0.0,0,0.0,603,0.1490066225165563,1,1,1,0,LEGITIMATE
USER0491,3,1,6994.691014999999,2331.5636716666663,3479.602032,200.0,66.66666666666667,5.666666666666667,0,430,3,3,3,0.3333333333333333,0.028593114345023003,0,0.0,260,0.3448275862068966,1,1,1,0,LEGITIMATE
USER0492,3,1,7058.97534,2352.99178,3467.9488,200.0,66.66666666666667,7.666666666666667,0,787,3,2,2,0.3333333333333333,0.02833272399560472,0,0.0,491,0.18292682926829268,1,1,1,0,LEGITIMATE
USER0493,4,2,8442.84156,2110.71039,4574.448567,400.0,100.0,25.25,0,1217,4,3,3,0.5,0.047377414008939425,0,0.0,920,0.13029315960912052,1,1,1,0,LEGITIMATE
USER0494,2,1,3871.2930250000004,1935.6465125000002,3059.7617200000004,200.0,100.0,14.5,0,342,2,2,1,0.5,0.051662325406121895,0,0.0,45,1.3043478260869565,1,1,1,0,LEGITIMATE
USER0495,4,1,10950.803828,2737.700957,4432.47168,200.0,50.0,7.5,0,1334,4,2,3,0.25,0.018263499478332543,0,0.0,871,0.13761467889908258,1,1,1,0,LEGITIMATE
USER0496,1,1,812.97776,812.97776,812.97776,200.0,200.0,53.0,53,758,1,1,1,1.0,0.24600918972248392,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0497,2,1,6098.642552,3049.321276,3646.715618,200.0,100.0,3.5,0,906,2,2,2,0.5,0.03279418301608964,0,0.0,220,0.27149321266968324,1,1,1,0,LEGITIMATE
USER0498,1,0,472.966878,472.966878,472.966878,0.0,0.0,0.0,0,562,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0499,2,2,1242.726096,621.363048,995.93628,400.0,200.0,35.5,16,847,2,2,1,1.0,0.32187301875086716,0,0.0,1,30.0,1,1,1,0,LEGITIMATE
USER0500,2,0,6131.609532,3065.804766,5272.232616,0.0,0.0,0.0,0,786,2,1,1,0.0,0.0,0,0.0,617,0.0970873786407767,1,1,1,0,LEGITIMATE
USER0501,2,0,3862.960228,1931.480114,3188.860116,0.0,0.0,0.0,0,831,2,2,1,0.0,0.0,0,0.0,294,0.2033898305084746,1,1,1,0,LEGITIMATE
USER0502,3,1,8740.514371000001,2913.504790333334,3993.68256,200.0,66.66666666666667,7.333333333333333,0,1056,3,2,2,0.3333333333333333,0.022881948534239183,0,0.0,1045,0.08604206500956023,1,1,1,0,LEGITIMATE
USER0503,3,1,7389.387719999999,2463.1292399999998,5455.128689999999,200.0,66.66666666666667,13.333333333333334,0,1023,3,2,2,0.3333333333333333,0.027065841931488206,0,0.0,910,0.09879253567508232,1,1,1,0,LEGITIMATE
USER0504,2,2,3717.5764980000004,1858.7882490000002,2844.307752,400.0,200.0,32.5,11,444,2,2,2,1.0,0.10759697889611523,0,0.0,16,3.5294117647058822,1,1,1,0,LEGITIMATE
USER0505,5,4,4492.215886,898.4431772,1372.397166,800.0,160.0,36.0,0,1838,5,3,3,0.8,0.1780858312026369,0,0.0,1129,0.13274336283185842,1,1,1,0,LEGITIMATE
USER0506,1,1,1255.514814,1255.514814,1255.514814,200.0,200.0,36.0,36,898,1,1,1,1.0,0.15929720443744602,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0507,3,0,7518.824299,2506.2747663333334,2853.76518,0.0,0.0,0.0,0,1568,3,2,3,0.0,0.0,0,0.0,892,0.10078387458006718,1,1,1,0,LEGITIMATE
USER0508,1,1,2424.487134,2424.487134,2424.487134,200.0,200.0,34.0,34,260,1,1,1,1.0,0.08249167306160676,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0509,4,0,15694.163910000001,3923.5409775000003,7280.890724000001,0.0,0.0,0.0,0,1211,4,3,3,0.0,0.0,0,0.0,1069,0.11214953271028037,1,1,1,0,LEGITIMATE
USER0510,4,1,11012.755846,2753.1889615,6045.968224,200.0,50.0,7.5,0,1242,4,4,2,0.25,0.018160758560051345,0,0.0,1010,0.11869436201780416,1,1,1,0,LEGITIMATE
USER0512,2,1,3291.83761,1645.918805,1924.01196,200.0,100.0,3.0,0,347,2,1,1,0.5,0.06075633846348818,0,0.0,58,1.0169491525423728,1,1,1,0,LEGITIMATE
USER0513,5,3,10614.676854000001,2122.9353708000003,4680.36054,200.0,40.0,4.4,0,1305,5,3,3,0.6,0.018841835955150404,2,0.6666666666666666,966,0.15511892450879008,1,1,1,0,HIGH_RETURN_LEGITIMATE
USER0514,2,0,1160.742408,580.371204,856.6672320000001,0.0,0.0,0.0,0,838,2,2,2,0.0,0.0,0,0.0,366,0.16348773841961853,1,1,1,0,LEGITIMATE
USER0515,2,0,8115.11557,4057.557785,5297.71489,0.0,0.0,0.0,0,998,2,2,2,0.0,0.0,0,0.0,301,0.1986754966887417,1,1,1,0,LEGITIMATE
USER0516,3,1,6812.505593999999,2270.8351979999998,5048.139095999999,200.0,66.66666666666667,6.0,0,889,3,2,2,0.3333333333333333,0.029357774058365056,0,0.0,485,0.18518518518518517,1,1,1,0,LEGITIMATE
USER0517,2,0,8044.157088,4022.078544,6249.975612,0.0,0.0,0.0,0,1109,2,2,1,0.0,0.0,0,0.0,442,0.13544018058690746,1,1,1,0,LEGITIMATE
USER0518,1,0,3162.902844,3162.902844,3162.902844,0.0,0.0,0.0,0,139,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0519,6,3,12003.855839,2000.6426398333333,4230.6096,600.0,100.0,20.666666666666668,0,1237,6,2,2,0.5,0.04998393916483288,0,0.0,989,0.18181818181818182,1,1,1,0,LEGITIMATE
USER0520,1,0,5303.675936000001,5303.675936000001,5303.675936000001,0.0,0.0,0.0,0,466,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0521,3,1,6716.604947999999,2238.8683159999996,4275.952659999999,200.0,66.66666666666667,7.666666666666667,0,1324,3,2,2,0.3333333333333333,0.029776948554872788,0,0.0,1103,0.08152173913043478,1,1,1,0,LEGITIMATE
USER0522,4,1,3789.083275,947.27081875,1247.1785120000002,200.0,50.0,7.25,0,1552,4,3,3,0.25,0.052783215750252944,0,0.0,758,0.15810276679841898,1,1,1,0,LEGITIMATE
USER0523,2,0,6411.708298,3205.854149,4234.52344,0.0,0.0,0.0,0,1174,2,1,2,0.0,0.0,0,0.0,620,0.0966183574879227,1,1,1,0,LEGITIMATE
USER0524,4,3,6471.95891,1617.9897275,2687.53364,4169.8053684167735,1042.4513421041934,2.75,0,1975,4,4,3,0.75,0.6442879855083588,2,0.6666666666666666,1117,0.1073345259391771,5,5,2,1,COORDINATED_RETURN_ABUSE
USER0525,1,1,1004.671952,1004.671952,1004.671952,200.0,200.0,7.0,7,814,1,1,1,1.0,0.19906995472687386,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0526,3,1,16303.889591,5434.629863666666,6461.659845,200.0,66.66666666666667,16.666666666666668,0,1343,3,2,2,0.3333333333333333,0.012267011432069751,0,0.0,910,0.09879253567508232,1,1,1,0,LEGITIMATE
USER0527,2,0,2049.903092,1024.951546,1206.310988,0.0,0.0,0.0,0,997,2,1,1,0.0,0.0,0,0.0,235,0.2542372881355932,1,1,1,0,LEGITIMATE
USER0528,4,0,5775.988678000001,1443.9971695000002,3634.040144000001,0.0,0.0,0.0,0,1720,4,3,2,0.0,0.0,0,0.0,870,0.1377726750861079,1,1,1,0,LEGITIMATE
USER0529,5,1,6679.554654,1335.9109308,3110.546742,200.0,40.0,6.0,0,2021,5,3,3,0.2,0.029942115958319398,0,0.0,1262,0.1187648456057007,1,1,1,0,LEGITIMATE
USER0531,1,1,2120.34984,2120.34984,2120.34984,200.0,200.0,56.0,56,544,1,1,1,1.0,0.09432405739234051,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0532,1,0,775.32557,775.32557,775.32557,0.0,0.0,0.0,0,824,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0533,2,1,2987.112876,1493.556438,2143.122036,200.0,100.0,24.0,0,1538,2,1,2,0.5,0.06695428271455785,0,0.0,735,0.08152173913043478,1,1,1,1,INDIVIDUAL_RETURN_ABUSE
USER0535,2,0,6626.732029000001,3313.3660145000003,4937.15995,0.0,0.0,0.0,0,1084,2,1,2,0.0,0.0,0,0.0,212,0.28169014084507044,1,1,1,0,LEGITIMATE
USER0536,1,0,3132.1938660000005,3132.1938660000005,3132.1938660000005,0.0,0.0,0.0,0,456,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0537,3,0,5300.797726000001,1766.9325753333335,4103.864037,0.0,0.0,0.0,0,767,3,3,2,0.0,0.0,0,0.0,503,0.17857142857142858,1,1,1,0,LEGITIMATE
USER0538,2,0,6933.25653,3466.628265,4944.018222,0.0,0.0,0.0,0,757,2,2,2,0.0,0.0,0,0.0,253,0.23622047244094488,1,1,1,0,LEGITIMATE
USER0539,2,1,5093.9946,2546.9973,4724.184852,200.0,100.0,14.0,0,421,2,2,1,0.5,0.03926191833811524,0,0.0,68,0.8695652173913043,1,1,1,0,LEGITIMATE
USER0540,2,1,6898.210277000001,3449.1051385000005,6695.745875000001,200.0,100.0,7.0,0,465,2,1,2,0.5,0.028993027462041798,0,0.0,442,0.13544018058690746,1,1,1,0,LEGITIMATE
USER0541,3,1,10944.570835999999,3648.1902786666665,6574.5114,200.0,66.66666666666667,10.666666666666666,0,1431,3,1,2,0.3333333333333333,0.018273900639588316,0,0.0,747,0.12032085561497326,1,1,1,0,LEGITIMATE
USER0542,4,1,15176.674777,3794.16869425,6117.778144999999,200.0,50.0,5.5,0,1055,4,3,3,0.25,0.01317811727132064,0,0.0,957,0.12526096033402923,1,1,1,0,LEGITIMATE
USER0543,5,1,6701.211371,1340.2422742,2762.519125,200.0,40.0,6.8,0,979,5,3,3,0.2,0.02984535018034428,0,0.0,915,0.16375545851528384,1,1,1,0,LEGITIMATE
USER0544,1,0,1680.218868,1680.218868,1680.218868,0.0,0.0,0.0,0,360,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0545,3,1,8849.172682,2949.7242273333336,5064.758610000001,200.0,66.66666666666667,4.0,0,791,3,2,3,0.3333333333333333,0.022600982847449422,0,0.0,512,0.17543859649122806,1,1,1,0,LEGITIMATE
USER0546,2,1,3840.277273999999,1920.1386369999996,3171.7180699999994,200.0,100.0,24.5,0,221,2,2,2,0.5,0.052079572835552514,0,0.0,105,0.5660377358490566,1,1,1,0,LEGITIMATE
USER0547,2,2,3291.11295,1645.556475,2872.60095,400.0,200.0,22.5,21,553,2,2,2,1.0,0.12153943242816992,0,0.0,424,0.1411764705882353,1,1,1,0,LEGITIMATE
USER0548,2,1,4858.333912,2429.166956,2535.8932720000003,200.0,100.0,14.0,0,581,2,2,2,0.5,0.041166375885775056,0,0.0,17,3.3333333333333335,1,1,1,0,LEGITIMATE
USER0550,3,0,3622.2002,1207.4000666666668,1418.566244,0.0,0.0,0.0,0,904,3,3,3,0.0,0.0,0,0.0,347,0.25862068965517243,1,1,1,0,LEGITIMATE
USER0551,5,2,12663.890239,2532.7780478,4921.52563,400.0,80.0,5.4,0,1631,5,4,3,0.4,0.031585870727791926,0,0.0,1222,0.12264922322158626,1,1,1,0,LEGITIMATE
USER0552,3,1,2379.6179549999997,793.2059849999999,1136.079006,200.0,66.66666666666667,9.0,0,1366,3,2,2,0.3333333333333333,0.08404710494798734,0,0.0,987,0.09109311740890688,1,1,1,0,LEGITIMATE
USER0553,2,0,2016.5248740000002,1008.2624370000001,1274.844298,0.0,0.0,0.0,0,1449,2,2,2,0.0,0.0,0,0.0,878,0.06825938566552901,1,1,1,0,LEGITIMATE
USER0554,2,1,1223.323629,611.6618145,764.6206050000001,200.0,100.0,16.5,0,966,2,1,2,0.5,0.16348903532868816,0,0.0,706,0.08486562942008487,1,1,1,0,LEGITIMATE
USER0555,3,1,12100.454067000002,4033.484689000001,6768.915180000001,200.0,66.66666666666667,15.0,0,1076,3,2,2,0.3333333333333333,0.01652830537536885,0,0.0,1075,0.08364312267657993,1,1,1,0,LEGITIMATE
USER0556,3,1,11606.622039999998,3868.8740133333326,6581.898399999999,200.0,66.66666666666667,4.666666666666667,0,1216,3,2,2,0.3333333333333333,0.0172315424169701,0,0.0,538,0.16697588126159554,1,1,1,0,LEGITIMATE
USER0557,2,2,6856.228306000001,3428.1141530000004,6172.279750000001,400.0,200.0,25.0,24,660,2,2,2,1.0,0.05834111440687488,0,0.0,626,0.09569377990430622,1,1,1,0,LEGITIMATE
USER0558,2,1,5395.658861,2697.8294305,3060.147765,200.0,100.0,7.0,0,1020,2,1,1,0.5,0.03706683560845675,0,0.0,171,0.3488372093023256,1,1,1,0,LEGITIMATE
USER0559,2,0,1979.55738,989.77869,1292.926908,0.0,0.0,0.0,0,1001,2,2,2,0.0,0.0,0,0.0,712,0.08415147265077139,1,1,1,0,LEGITIMATE
USER0560,3,1,8995.880412,2998.626804,3085.360192,200.0,66.66666666666667,12.0,0,1480,3,2,3,0.3333333333333333,0.022232398702545134,0,0.0,1241,0.07246376811594203,1,1,1,0,LEGITIMATE
USER0562,3,2,8188.7768110000015,2729.592270333334,3932.413940000001,200.0,66.66666666666667,18.666666666666668,0,710,3,2,2,0.6666666666666666,0.024423672132734105,1,0.5,196,0.45685279187817257,1,1,1,0,HIGH_RETURN_LEGITIMATE
USER0563,6,2,14212.928891,2368.821481833333,5123.794279999999,400.0,66.66666666666667,8.166666666666666,0,1260,6,4,3,0.3333333333333333,0.028143389942187815,0,0.0,905,0.1986754966887417,1,1,1,0,LEGITIMATE
USER0564,4,2,5500.077488,1375.019372,2281.8229920000003,400.0,100.0,19.25,0,895,4,4,2,0.5,0.07272624810699758,0,0.0,770,0.1556420233463035,1,1,1,0,LEGITIMATE
USER0565,3,1,5908.535622,1969.511874,3809.117454,200.0,66.66666666666667,16.666666666666668,0,1069,3,2,3,0.3333333333333333,0.03384933472437986,0,0.0,839,0.10714285714285714,1,1,1,0,LEGITIMATE
USER0566,3,2,6633.8452560000005,2211.2817520000003,4470.074448,400.0,133.33333333333334,27.0,0,1175,3,3,2,0.6666666666666666,0.060296854171902614,0,0.0,992,0.09063444108761329,1,1,1,0,LEGITIMATE
USER0567,1,0,3476.255616,3476.255616,3476.255616,0.0,0.0,0.0,0,687,1,1,1,0.0,0.0,0,0.0,0,30.0,3,2,1,1,COORDINATED_RETURN_ABUSE
USER0568,4,2,11855.133956,2963.783489,3679.6473,400.0,100.0,17.5,0,641,4,3,3,0.5,0.03374065628314188,0,0.0,453,0.2643171806167401,1,1,1,0,LEGITIMATE
USER0569,3,2,10699.300887000001,3566.4336290000006,6920.910876,2258.4034204658037,752.801140155268,2.6666666666666665,0,1342,3,2,2,0.6666666666666666,0.21107953167387203,2,1.0,514,0.17475728155339806,1,1,1,1,INDIVIDUAL_RETURN_ABUSE
USER0571,6,2,15613.635911,2602.2726518333334,5054.327519999999,400.0,66.66666666666667,9.333333333333334,0,1045,6,4,3,0.3333333333333333,0.02561863247484816,0,0.0,845,0.2127659574468085,1,1,1,0,LEGITIMATE
USER0573,2,0,8026.889698000002,4013.444849000001,4929.371590000002,0.0,0.0,0.0,0,811,2,2,2,0.0,0.0,0,0.0,168,0.35502958579881655,1,1,1,0,LEGITIMATE
USER0574,2,1,2103.966276,1051.983138,1580.9365080000002,200.0,100.0,28.0,0,316,2,2,2,0.5,0.09505855786825358,0,0.0,9,6.0,1,1,1,0,LEGITIMATE
USER0575,1,0,257.11183500000004,257.11183500000004,257.11183500000004,0.0,0.0,0.0,0,395,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0576,1,1,4701.08828,4701.08828,4701.08828,200.0,200.0,27.0,27,666,1,1,1,1.0,0.04254334062409906,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0577,4,0,13103.144122,3275.7860305,4344.88299,0.0,0.0,0.0,0,1366,4,3,3,0.0,0.0,0,0.0,578,0.20725388601036268,1,1,1,0,LEGITIMATE
USER0578,1,0,2277.096327,2277.096327,2277.096327,0.0,0.0,0.0,0,719,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0579,1,0,4807.33808,4807.33808,4807.33808,0.0,0.0,0.0,0,64,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0580,2,1,4092.9096140000006,2046.4548070000003,2380.4794860000006,200.0,100.0,26.5,0,423,2,1,2,0.5,0.048864993088508495,0,0.0,288,0.20761245674740483,1,1,1,0,LEGITIMATE
USER0581,4,3,6128.027779,1532.00694475,2513.908504,600.0,150.0,19.75,0,1188,4,3,3,0.75,0.09791078331206762,0,0.0,289,0.41379310344827586,1,1,1,0,LEGITIMATE
USER0582,1,0,589.052552,589.052552,589.052552,0.0,0.0,0.0,0,380,1,1,1,0.0,0.0,0,0.0,0,30.0,1,1,1,0,LEGITIMATE
USER0583,2,0,2734.58498,1367.29249,2450.7200000000003,0.0,0.0,0.0,0,467,2,2,2,0.0,0.0,0,0.0,354,0.16901408450704225,1,1,1,0,LEGITIMATE
USER0584,2,0,2060.331865,1030.1659325,1768.73764,0.0,0.0,0.0,0,1330,2,2,1,0.0,0.0,0,0.0,607,0.09868421052631579,1,1,1,0,LEGITIMATE
USER0585,2,0,8183.917354000001,4091.9586770000005,4686.315240000001,0.0,0.0,0.0,0,1604,2,2,2,0.0,0.0,0,0.0,925,0.06479481641468683,1,1,1,0,LEGITIMATE
